/hdd1/abe/non-trial/md-service/../calculation/n2/100K/moment_of_inertia/0.5	0.5	9.0380365879519975E-002	1.8809482427071674E-006	99.2224
/hdd1/abe/non-trial/md-service/../calculation/n2/100K/moment_of_inertia/0.6	0.6	9.0005097896975569E-002	3.0967095269195864E-006	98.1901
/hdd1/abe/non-trial/md-service/../calculation/n2/100K/moment_of_inertia/0.7	0.7	9.1257496989744141E-002	1.0653922561430602E-005	98.1656
/hdd1/abe/non-trial/md-service/../calculation/n2/100K/moment_of_inertia/0.8	0.8	9.1008017856903406E-002	2.6863545749403018E-006	99.1139
/hdd1/abe/non-trial/md-service/../calculation/n2/100K/moment_of_inertia/0.9	0.9	9.2285095502730147E-002	2.6936967784892557E-006	101.843
/hdd1/abe/non-trial/md-service/../calculation/n2/100K/moment_of_inertia/1.0	1.0	9.1245199036113056E-002	6.6562268600123484E-006	92.8483
